
Alt(km)          T(K)    P(pa)   Density Speed   Viscosity
                                  kg/m3  (m/s)    Pa.s

0.920000	282.170	90750.1	1.12040	336.744	0.0000178205
0.930000	282.105	90640.3	1.11931	336.706	0.0000178172
0.940000	282.040	90530.6	1.11821	336.667	0.0000178140
0.950000	281.975	90421.0	1.11711	336.628	0.0000178107
0.960000	281.910	90311.5	1.11602	336.589	0.0000178074
0.970000	281.845	90202.1	1.11492	336.550	0.0000178041
0.980000	281.780	90092.8	1.11383	336.512	0.0000178008
0.990000	281.715	89983.6	1.11273	336.473	0.0000177976
1.00000	        281.650	89874.6	1.11164	336.434	0.0000177943
1.01000	281.585	89765.6	1.11055	336.395	0.0000177910
1.02000	281.520	89656.8	1.10946	336.356	0.0000177877
1.03000	281.455	89548.0	1.10837	336.318	0.0000177844
1.04000	281.390	89439.4	1.10728	336.279	0.0000177812
1.05000	281.325	89330.8	1.10619	336.240	0.0000177779
1.06000	281.260	89222.4	1.10511	336.201	0.0000177746
1.07000	281.195	89114.1	1.10402	336.162	0.0000177713
1.08000	281.130	89005.9	1.10293	336.123	0.0000177680
1.09000	281.065	88897.8	1.10185	336.084	0.0000177647
1.10000	281.000	88789.8	1.10077	336.046	0.0000177615
1.11000	280.935	88681.9	1.09968	336.007	0.0000177582
1.12000	280.870	88574.1	1.09860	335.968	0.0000177549
1.13000	280.805	88466.4	1.09752	335.929	0.0000177516
1.14000	280.740	88358.8	1.09644	335.890	0.0000177483
1.15000	280.675	88251.3	1.09536	335.851	0.0000177450
1.16000	280.610	88144.0	1.09428	335.812	0.0000177418
1.17000	280.545	88036.7	1.09320	335.773	0.0000177385
1.18000	280.480	87929.6	1.09212	335.735	0.0000177352
1.19000	280.415	87822.5	1.09105	335.696	0.0000177319
1.20000	280.350	87715.6	1.08997	335.657	0.0000177286
1.21000	280.285	87608.7	1.08889	335.618	0.0000177253
1.22000	280.220	87502.0	1.08782	335.579	0.0000177220
1.23000	280.155	87395.4	1.08675	335.540	0.0000177187
1.24000	280.090	87288.9	1.08567	335.501	0.0000177155
1.25000	280.025	87182.5	1.08460	335.462	0.0000177122
1.26000	279.960	87076.1	1.08353	335.423	0.0000177089
1.27000	279.895	86969.9	1.08246	335.384	0.0000177056
1.28000	279.830	86863.8	1.08139	335.345	0.0000177023
1.29000	279.765	86757.8	1.08032	335.306	0.0000176990
1.30000	279.700	86651.9	1.07925	335.267	0.0000176957
1.31000	279.635	86546.2	1.07819	335.228	0.0000176924
1.32000	279.570	86440.5	1.07712	335.189	0.0000176891
1.33000	279.505	86334.9	1.07606	335.150	0.0000176858
1.34000	279.440	86229.4	1.07499	335.112	0.0000176826
1.35000	279.375	86124.1	1.07393	335.073	0.0000176793
1.36000	279.310	86018.8	1.07286	335.034	0.0000176760
1.37000	279.245	85913.6	1.07180	334.995	0.0000176727
1.38000	279.180	85808.6	1.07074	334.956	0.0000176694
1.39000	279.115	85703.6	1.06968	334.917	0.0000176661
1.40000	279.050	85598.8	1.06862	334.878	0.0000176628
1.41000	278.985	85494.0	1.06756	334.839	0.0000176595
1.42000	278.920	85389.4	1.06650	334.800	0.0000176562
1.43000	278.855	85284.9	1.06545	334.761	0.0000176529
1.44000	278.790	85180.4	1.06439	334.722	0.0000176496
1.45000	278.725	85076.1	1.06333	334.683	0.0000176463
1.46000	278.660	84971.9	1.06228	334.643	0.0000176430
1.47000	278.595	84867.8	1.06123	334.604	0.0000176397
1.48000	278.530	84763.7	1.06017	334.565	0.0000176364
1.49000	278.465	84659.8	1.05912	334.526	0.0000176331
1.50000	278.400	84556.0	1.05807	334.487	0.0000176298
1.51000	278.335	84452.3	1.05702	334.448	0.0000176265
1.52000	278.270	84348.7	1.05597	334.409	0.0000176232
1.53000	278.205	84245.2	1.05492	334.370	0.0000176199
1.54000	278.140	84141.8	1.05387	334.331	0.0000176166
1.55000	278.075	84038.5	1.05282	334.292	0.0000176133
1.56000	278.010	83935.3	1.05177	334.253	0.0000176100
1.57000	277.945	83832.2	1.05073	334.214	0.0000176067
1.58000	277.880	83729.2	1.04968	334.175	0.0000176034
1.59000	277.815	83626.3	1.04864	334.136	0.0000176001
1.60000	277.750	83523.5	1.04759	334.097	0.0000175968
1.61000	277.685	83420.9	1.04655	334.058	0.0000175935
1.62000	277.620	83318.3	1.04551	334.018	0.0000175902
1.63000	277.555	83215.8	1.04447	333.979	0.0000175869
1.64000	277.490	83113.4	1.04343	333.940	0.0000175836
1.65000	277.425	83011.1	1.04239	333.901	0.0000175803
1.66000	277.360	82909.0	1.04135	333.862	0.0000175770
1.67000	277.295	82806.9	1.04031	333.823	0.0000175737
1.68000	277.230	82704.9	1.03927	333.784	0.0000175704
1.69000	277.165	82603.1	1.03824	333.745	0.0000175671
1.70000	277.100	82501.3	1.03720	333.705	0.0000175638
1.71000	277.035	82399.6	1.03616	333.666	0.0000175605
1.72000	276.970	82298.1	1.03513	333.627	0.0000175572
1.73000	276.905	82196.6	1.03410	333.588	0.0000175539
1.74000	276.840	82095.3	1.03306	333.549	0.0000175506
1.75000	276.775	81994.0	1.03203	333.510	0.0000175473
1.76000	276.710	81892.8	1.03100	333.471	0.0000175440
1.77000	276.645	81791.8	1.02997	333.431	0.0000175407
1.78000	276.580	81690.8	1.02894	333.392	0.0000175374
1.79000	276.515	81590.0	1.02791	333.353	0.0000175340
1.80000	276.450	81489.2	1.02688	333.314	0.0000175307
1.81000	276.385	81388.6	1.02586	333.275	0.0000175274
1.82000	276.320	81288.0	1.02483	333.235	0.0000175241
1.83000	276.255	81187.6	1.02381	333.196	0.0000175208
1.84000	276.190	81087.2	1.02278	333.157	0.0000175175
1.85000	276.125	80987.0	1.02176	333.118	0.0000175142
1.86000	276.060	80886.8	1.02073	333.079	0.0000175109
1.87000	275.995	80786.8	1.01971	333.039	0.0000175076
1.88000	275.930	80686.8	1.01869	333.000	0.0000175043
1.89000	275.865	80587.0	1.01767	332.961	0.0000175009
1.90000	275.800	80487.2	1.01665	332.922	0.0000174976
1.91000	275.735	80387.6	1.01563	332.883	0.0000174943
1.92000	275.670	80288.0	1.01461	332.843	0.0000174910
1.93000	275.605	80188.6	1.01359	332.804	0.0000174877
1.94000	275.540	80089.2	1.01258	332.765	0.0000174844
1.95000	275.475	79990.0	1.01156	332.726	0.0000174811
1.96000	275.410	79890.8	1.01054	332.686	0.0000174778
1.97000	275.345	79791.8	1.00953	332.647	0.0000174744
1.98000	275.280	79692.8	1.00852	332.608	0.0000174711
1.99000	275.215	79594.0	1.00750	332.569	0.0000174678
2.00000	275.150	79495.2	1.00649	332.529	0.0000174645
2.01000	275.085	79396.6	1.00548	332.490	0.0000174612
2.02000	275.020	79298.0	1.00447	332.451	0.0000174579
2.03000	274.955	79199.6	1.00346	332.411	0.0000174545
2.04000	274.890	79101.2	1.00245	332.372	0.0000174512
2.05000	274.825	79002.9	1.00144	332.333	0.0000174479
2.06000	274.760	78904.8	1.00043	332.293	0.0000174446
2.07000	274.695	78806.7	0.999426	332.254	0.0000174413
2.08000	274.630	78708.8	0.998420	332.215	0.0000174380
2.09000	274.565	78610.9	0.997415	332.176	0.0000174346
2.10000	274.500	78513.1	0.996410	332.136	0.0000174313
2.11000	274.435	78415.5	0.995406	332.097	0.0000174280
2.12000	274.370	78317.9	0.994403	332.058	0.0000174247
2.13000	274.305	78220.4	0.993401	332.018	0.0000174214
2.14000	274.240	78123.1	0.992400	331.979	0.0000174180
2.15000	274.175	78025.8	0.991399	331.940	0.0000174147
2.16000	274.110	77928.6	0.990399	331.900	0.0000174114
2.17000	274.045	77831.5	0.989400	331.861	0.0000174081
2.18000	273.980	77734.6	0.988402	331.821	0.0000174047
2.19000	273.915	77637.7	0.987404	331.782	0.0000174014
2.20000	273.850	77540.9	0.986407	331.743	0.0000173981
2.21000	273.785	77444.2	0.985411	331.703	0.0000173948
2.22000	273.720	77347.6	0.984416	331.664	0.0000173915
2.23000	273.655	77251.1	0.983421	331.625	0.0000173881
2.24000	273.590	77154.7	0.982428	331.585	0.0000173848
2.25000	273.525	77058.5	0.981435	331.546	0.0000173815
2.26000	273.460	76962.3	0.980442	331.506	0.0000173782
2.27000	273.395	76866.2	0.979451	331.467	0.0000173748
2.28000	273.330	76770.2	0.978460	331.428	0.0000173715
2.29000	273.265	76674.3	0.977470	331.388	0.0000173682
2.30000	273.200	76578.4	0.976481	331.349	0.0000173649
2.31000	273.135	76482.7	0.975493	331.309	0.0000173615
2.32000	273.070	76387.1	0.974505	331.270	0.0000173582
2.33000	273.005	76291.6	0.973518	331.231	0.0000173549
2.34000	272.940	76196.2	0.972532	331.191	0.0000173515
2.35000	272.875	76100.9	0.971547	331.152	0.0000173482
2.36000	272.810	76005.6	0.970563	331.112	0.0000173449
2.37000	272.745	75910.5	0.969579	331.073	0.0000173416
2.38000	272.680	75815.5	0.968596	331.033	0.0000173382
2.39000	272.615	75720.5	0.967614	330.994	0.0000173349
2.40000	272.550	75625.7	0.966632	330.954	0.0000173316
2.41000	272.485	75530.9	0.965651	330.915	0.0000173282
2.42000	272.420	75436.3	0.964671	330.875	0.0000173249
2.43000	272.355	75341.7	0.963692	330.836	0.0000173216
2.44000	272.290	75247.3	0.962714	330.797	0.0000173182
2.45000	272.225	75152.9	0.961736	330.757	0.0000173149
2.46000	272.160	75058.6	0.960759	330.718	0.0000173116
2.47000	272.095	74964.5	0.959783	330.678	0.0000173083
2.48000	272.030	74870.4	0.958808	330.639	0.0000173049
2.49000	271.965	74776.4	0.957833	330.599	0.0000173016
2.50000	271.900	74682.5	0.956859	330.560	0.0000172983
2.51000	271.835	74588.7	0.955886	330.520	0.0000172949
2.52000	271.770	74495.1	0.954913	330.480	0.0000172916
2.53000	271.705	74401.5	0.953942	330.441	0.0000172882
2.54000	271.640	74308.0	0.952971	330.401	0.0000172849
2.55000	271.575	74214.5	0.952001	330.362	0.0000172816
2.56000	271.510	74121.2	0.951032	330.322	0.0000172782
2.57000	271.445	74028.0	0.950063	330.283	0.0000172749
2.58000	271.380	73934.9	0.949095	330.243	0.0000172716
2.59000	271.315	73841.9	0.948128	330.204	0.0000172682
2.60000	271.250	73748.9	0.947162	330.164	0.0000172649
2.61000	271.185	73656.1	0.946196	330.125	0.0000172616
2.62000	271.120	73563.4	0.945231	330.085	0.0000172582
2.63000	271.055	73470.7	0.944267	330.045	0.0000172549
2.64000	270.990	73378.2	0.943304	330.006	0.0000172515
2.65000	270.925	73285.7	0.942341	329.966	0.0000172482
2.66000	270.860	73193.3	0.941380	329.927	0.0000172449
2.67000	270.795	73101.1	0.940418	329.887	0.0000172415
2.68000	270.730	73008.9	0.939458	329.848	0.0000172382
2.69000	270.665	72916.8	0.938499	329.808	0.0000172348
2.70000	270.600	72824.8	0.937540	329.768	0.0000172315
2.71000	270.535	72732.9	0.936582	329.729	0.0000172282
2.72000	270.470	72641.1	0.935624	329.689	0.0000172248
2.73000	270.405	72549.4	0.934668	329.650	0.0000172215
2.74000	270.340	72457.8	0.933712	329.610	0.0000172181
2.75000	270.275	72366.3	0.932757	329.570	0.0000172148
2.76000	270.210	72274.9	0.931803	329.531	0.0000172114
2.77000	270.145	72183.5	0.930849	329.491	0.0000172081
2.78000	270.080	72092.3	0.929896	329.451	0.0000172048
2.79000	270.015	72001.1	0.928944	329.412	0.0000172014
2.80000	269.950	71910.1	0.927993	329.372	0.0000171981
2.81000	269.885	71819.1	0.927042	329.332	0.0000171947
2.82000	269.820	71728.3	0.926092	329.293	0.0000171914
2.83000	269.755	71637.5	0.925143	329.253	0.0000171880
2.84000	269.690	71546.8	0.924195	329.213	0.0000171847
2.85000	269.625	71456.2	0.923247	329.174	0.0000171813
2.86000	269.560	71365.7	0.922300	329.134	0.0000171780
2.87000	269.495	71275.3	0.921354	329.094	0.0000171746
2.88000	269.430	71185.0	0.920409	329.055	0.0000171713
2.89000	269.365	71094.8	0.919464	329.015	0.0000171680
2.90000	269.300	71004.7	0.918520	328.975	0.0000171646
2.91000	269.235	70914.7	0.917577	328.936	0.0000171613
2.92000	269.170	70824.7	0.916635	328.896	0.0000171579
2.93000	269.105	70734.9	0.915693	328.856	0.0000171546
2.94000	269.040	70645.1	0.914752	328.816	0.0000171512
2.95000	268.975	70555.5	0.913812	328.777	0.0000171479
2.96000	268.910	70465.9	0.912873	328.737	0.0000171445
2.97000	268.845	70376.4	0.911934	328.697	0.0000171412
2.98000	268.780	70287.0	0.910996	328.657	0.0000171378
2.99000	268.715	70197.7	0.910059	328.618	0.0000171345
3.00000	268.650	70108.5	0.909122	328.578	0.0000171311
3.01000	268.585	70019.4	0.908186	328.538	0.0000171277
3.02000	268.520	69930.4	0.907251	328.498	0.0000171244
3.03000	268.455	69841.5	0.906317	328.459	0.0000171210
3.04000	268.390	69752.7	0.905383	328.419	0.0000171177
3.05000	268.325	69663.9	0.904451	328.379	0.0000171143
3.06000	268.260	69575.3	0.903519	328.339	0.0000171110
3.07000	268.195	69486.7	0.902587	328.300	0.0000171076
3.08000	268.130	69398.2	0.901657	328.260	0.0000171043
3.09000	268.065	69309.9	0.900727	328.220	0.0000171009
3.10000	268.000	69221.6	0.899798	328.180	0.0000170976
3.11000	267.935	69133.4	0.898869	328.140	0.0000170942
3.12000	267.870	69045.3	0.897941	328.101	0.0000170908
3.13000	267.805	68957.3	0.897015	328.061	0.0000170875
3.14000	267.740	68869.3	0.896088	328.021	0.0000170841
3.15000	267.675	68781.5	0.895163	327.981	0.0000170808
3.16000	267.610	68693.8	0.894238	327.941	0.0000170774
3.17000	267.545	68606.1	0.893314	327.902	0.0000170741
3.18000	267.480	68518.6	0.892391	327.862	0.0000170707
3.19000	267.415	68431.1	0.891468	327.822	0.0000170673
3.20000	267.350	68343.7	0.890546	327.782	0.0000170640
3.21000	267.285	68256.4	0.889625	327.742	0.0000170606
3.22000	267.220	68169.2	0.888705	327.702	0.0000170573
3.23000	267.155	68082.1	0.887785	327.662	0.0000170539
3.24000	267.090	67995.1	0.886866	327.623	0.0000170505
3.25000	267.025	67908.2	0.885948	327.583	0.0000170472
3.26000	266.960	67821.3	0.885031	327.543	0.0000170438
3.27000	266.895	67734.6	0.884114	327.503	0.0000170405
3.28000	266.830	67647.9	0.883198	327.463	0.0000170371
3.29000	266.765	67561.4	0.882283	327.423	0.0000170337
3.30000	266.700	67474.9	0.881368	327.383	0.0000170304
3.31000	266.635	67388.5	0.880454	327.343	0.0000170270
3.32000	266.570	67302.2	0.879541	327.304	0.0000170236
3.33000	266.505	67216.0	0.878629	327.264	0.0000170203
3.34000	266.440	67129.9	0.877717	327.224	0.0000170169
3.35000	266.375	67043.9	0.876806	327.184	0.0000170135
3.36000	266.310	66957.9	0.875896	327.144	0.0000170102
3.37000	266.245	66872.1	0.874987	327.104	0.0000170068
3.38000	266.180	66786.3	0.874078	327.064	0.0000170034
3.39000	266.115	66700.6	0.873170	327.024	0.0000170001
3.40000	266.050	66615.0	0.872262	326.984	0.0000169967
3.41000	265.985	66529.6	0.871356	326.944	0.0000169933
3.42000	265.920	66444.1	0.870450	326.904	0.0000169900
3.43000	265.855	66358.8	0.869545	326.864	0.0000169866
3.44000	265.790	66273.6	0.868640	326.824	0.0000169832
3.45000	265.725	66188.5	0.867737	326.784	0.0000169799
3.46000	265.660	66103.4	0.866834	326.744	0.0000169765
3.47000	265.595	66018.4	0.865931	326.704	0.0000169731
3.48000	265.530	65933.6	0.865030	326.664	0.0000169698
3.49000	265.465	65848.8	0.864129	326.624	0.0000169664
3.50000	265.400	65764.1	0.863229	326.584	0.0000169630
3.51000	265.335	65679.5	0.862329	326.544	0.0000169597
3.52000	265.270	65595.0	0.861431	326.504	0.0000169563
3.53000	265.205	65510.5	0.860533	326.464	0.0000169529
3.54000	265.140	65426.2	0.859636	326.424	0.0000169495
3.55000	265.075	65341.9	0.858739	326.384	0.0000169462
3.56000	265.010	65257.7	0.857843	326.344	0.0000169428
3.57000	264.945	65173.7	0.856948	326.304	0.0000169394
3.58000	264.880	65089.7	0.856054	326.264	0.0000169360
3.59000	264.815	65005.8	0.855160	326.224	0.0000169327
3.60000	264.750	64921.9	0.854267	326.184	0.0000169293
3.61000	264.685	64838.2	0.853375	326.144	0.0000169259
3.62000	264.620	64754.6	0.852483	326.104	0.0000169225
3.63000	264.555	64671.0	0.851592	326.064	0.0000169192
3.64000	264.490	64587.5	0.850702	326.024	0.0000169158
3.65000	264.425	64504.2	0.849813	325.984	0.0000169124
3.66000	264.360	64420.9	0.848924	325.944	0.0000169090
3.67000	264.295	64337.7	0.848036	325.904	0.0000169057
3.68000	264.230	64254.5	0.847149	325.864	0.0000169023
3.69000	264.165	64171.5	0.846262	325.824	0.0000168989
3.70000	264.100	64088.6	0.845377	325.784	0.0000168955
3.71000	264.035	64005.7	0.844491	325.744	0.0000168922
3.72000	263.970	63922.9	0.843607	325.703	0.0000168888
3.73000	263.905	63840.2	0.842723	325.663	0.0000168854
3.74000	263.840	63757.6	0.841840	325.623	0.0000168820
3.75000	263.775	63675.1	0.840958	325.583	0.0000168786
3.76000	263.710	63592.7	0.840076	325.543	0.0000168753
3.77000	263.645	63510.4	0.839196	325.503	0.0000168719
3.78000	263.580	63428.1	0.838315	325.463	0.0000168685
3.79000	263.515	63345.9	0.837436	325.423	0.0000168651
3.80000	263.450	63263.9	0.836557	325.382	0.0000168617
3.81000	263.385	63181.9	0.835679	325.342	0.0000168584
3.82000	263.320	63100.0	0.834802	325.302	0.0000168550
3.83000	263.255	63018.1	0.833925	325.262	0.0000168516
3.84000	263.190	62936.4	0.833049	325.222	0.0000168482
3.85000	263.125	62854.7	0.832174	325.182	0.0000168448
3.86000	263.060	62773.2	0.831299	325.142	0.0000168414
3.87000	262.995	62691.7	0.830425	325.101	0.0000168380
3.88000	262.930	62610.3	0.829552	325.061	0.0000168347
3.89000	262.865	62529.0	0.828680	325.021	0.0000168313
3.90000	262.800	62447.8	0.827808	324.981	0.0000168279
3.91000	262.735	62366.6	0.826937	324.941	0.0000168245
3.92000	262.670	62285.6	0.826067	324.900	0.0000168211
3.93000	262.605	62204.6	0.825197	324.860	0.0000168177
3.94000	262.540	62123.7	0.824328	324.820	0.0000168143
3.95000	262.475	62042.9	0.823460	324.780	0.0000168110
3.96000	262.410	61962.2	0.822593	324.740	0.0000168076
3.97000	262.345	61881.6	0.821726	324.699	0.0000168042
3.98000	262.280	61801.1	0.820860	324.659	0.0000168008
3.99000	262.215	61720.6	0.819994	324.619	0.0000167974
4.00000	262.150	61640.2	0.819129	324.579	0.0000167940
4.01000	262.085	61559.9	0.818265	324.538	0.0000167906
4.02000	262.020	61479.7	0.817402	324.498	0.0000167872
4.03000	261.955	61399.6	0.816539	324.458	0.0000167838
4.04000	261.890	61319.6	0.815677	324.418	0.0000167805
4.05000	261.825	61239.6	0.814816	324.377	0.0000167771
4.06000	261.760	61159.8	0.813956	324.337	0.0000167737
4.07000	261.695	61080.0	0.813096	324.297	0.0000167703
4.08000	261.630	61000.3	0.812237	324.257	0.0000167669
4.09000	261.565	60920.7	0.811378	324.216	0.0000167635
4.10000	261.500	60841.2	0.810520	324.176	0.0000167601
4.11000	261.435	60761.7	0.809663	324.136	0.0000167567
4.12000	261.370	60682.4	0.808807	324.095	0.0000167533
4.13000	261.305	60603.1	0.807951	324.055	0.0000167499
4.14000	261.240	60523.9	0.807096	324.015	0.0000167465
4.15000	261.175	60444.8	0.806242	323.975	0.0000167431
4.16000	261.110	60365.8	0.805388	323.934	0.0000167397
4.17000	261.045	60286.8	0.804535	323.894	0.0000167363
4.18000	260.980	60208.0	0.803683	323.854	0.0000167329
4.19000	260.915	60129.2	0.802832	323.813	0.0000167295
4.20000	260.850	60050.5	0.801981	323.773	0.0000167261
4.21000	260.785	59971.9	0.801131	323.733	0.0000167228
4.22000	260.720	59893.4	0.800281	323.692	0.0000167194
4.23000	260.655	59814.9	0.799432	323.652	0.0000167160
4.24000	260.590	59736.6	0.798584	323.611	0.0000167126
4.25000	260.525	59658.3	0.797737	323.571	0.0000167092
4.26000	260.460	59580.1	0.796890	323.531	0.0000167058
4.27000	260.395	59502.0	0.796044	323.490	0.0000167024
4.28000	260.330	59424.0	0.795199	323.450	0.0000166990
4.29000	260.265	59346.1	0.794354	323.410	0.0000166956
4.30000	260.200	59268.2	0.793510	323.369	0.0000166922
4.31000	260.135	59190.4	0.792667	323.329	0.0000166888
4.32000	260.070	59112.7	0.791824	323.288	0.0000166854
4.33000	260.005	59035.1	0.790982	323.248	0.0000166820
4.34000	259.940	58957.6	0.790141	323.208	0.0000166786
4.35000	259.875	58880.1	0.789301	323.167	0.0000166751
4.36000	259.810	58802.8	0.788461	323.127	0.0000166717
4.37000	259.745	58725.5	0.787622	323.086	0.0000166683
4.38000	259.680	58648.3	0.786783	323.046	0.0000166649
4.39000	259.615	58571.2	0.785945	323.006	0.0000166615
4.40000	259.550	58494.2	0.785108	322.965	0.0000166581
4.41000	259.485	58417.2	0.784272	322.925	0.0000166547
4.42000	259.420	58340.3	0.783436	322.884	0.0000166513
4.43000	259.355	58263.5	0.782601	322.844	0.0000166479
4.44000	259.290	58186.8	0.781767	322.803	0.0000166445
4.45000	259.225	58110.2	0.780933	322.763	0.0000166411
4.46000	259.160	58033.7	0.780100	322.722	0.0000166377
4.47000	259.095	57957.2	0.779268	322.682	0.0000166343
4.48000	259.030	57880.8	0.778436	322.641	0.0000166309
4.49000	258.965	57804.5	0.777605	322.601	0.0000166275
4.50000	258.900	57728.3	0.776775	322.560	0.0000166241
4.51000	258.835	57652.2	0.775945	322.520	0.0000166207
4.52000	258.770	57576.1	0.775116	322.479	0.0000166172
4.53000	258.705	57500.2	0.774288	322.439	0.0000166138
4.54000	258.640	57424.3	0.773460	322.398	0.0000166104
4.55000	258.575	57348.5	0.772633	322.358	0.0000166070
4.56000	258.510	57272.7	0.771807	322.317	0.0000166036
4.57000	258.445	57197.1	0.770981	322.277	0.0000166002
4.58000	258.380	57121.5	0.770156	322.236	0.0000165968
4.59000	258.315	57046.0	0.769332	322.196	0.0000165934
4.60000	258.250	56970.6	0.768509	322.155	0.0000165900
4.61000	258.185	56895.3	0.767686	322.115	0.0000165865
4.62000	258.120	56820.1	0.766864	322.074	0.0000165831
